Ano;Epoca;FECHA_MONITOREO;CORRIENTE;PUNTO_MONITOREO;PUNTO_MONITOREO_COMPUESTO;PUNTO DE MONITOREO_Original;MUNICIPIO;MUNICIPIO_AJUSTADO;VEREDA;Variable;Unidades;Deteccion;Valor;CALIFICACI‡N DE LA CALIDAD DEL AGUA 
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de pisofactoria El Diviso;Popay†n;Popay†n;Quintana;DUREZA;mg CaCO3/L;;25.5;
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de pisofactoria El Diviso;Popay†n;Popay†n;Quintana;NITRATOS;mg NO3-N/L;;0.14;
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de pisofactoria El Diviso;Popay†n;Popay†n;Quintana;NITRITOS;mg NO2-N/L;;0.04;
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de pisofactoria El Diviso;Popay†n;Popay†n;Quintana;ORTOFOSFATOS;mg PO4-P/L;;0.16;
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de pisofactoria El Diviso;Popay†n;Popay†n;Quintana;SST;mg/L;;10.2;
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de pisofactoria El Diviso;Popay†n;Popay†n;Quintana;TURBIEDAD;TURBIEDAD UNT;;1.7;
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de pisofactoria El Diviso;Popay†n;Popay†n;Quintana;% de OD;%;;83.4;
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de pisofactoria El Diviso;Popay†n;Popay†n;Quintana;CAUDAL;m3/seg;;0.59;
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de pisofactoria El Diviso;Popay†n;Popay†n;Quintana;CONDUCTIVIDAD;ÊS/cm;;53.7;
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de pisofactoria El Diviso;Popay†n;Popay†n;Quintana;OXIGENO DISUELTO;mg/L;;6.72;
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de pisofactoria El Diviso;Popay†n;Popay†n;Quintana;PH;UND;;7.62;
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de pisofactoria El Diviso;Popay†n;Popay†n;Quintana;TEMPERATURA;¯C;;15.9;
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ICA-5 variables;Unidades;NA;0.844;Aceptable
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ICOMI;Unidades;NA;0.04;Muy Bajo
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ICOMO;Unidades;NA;0.29;Baja
2019;Transici¢n;2/10/2019;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ICOSUS;Unidades;NA;0.01;Muy Bajo
2019;Transici¢n;2/10/2019;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;Puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;ALCALINIDAD;mgCaCO3/L;;38.1;
2019;Transici¢n;2/10/2019;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;Puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;COLIFORMES FECALES-NMP/100ml;NMP/100ml;;100;
2019;Transici¢n;2/10/2019;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;Puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;COLIFORMES TOTALES-NMP/100ml;NMP/100ml;;4500;
2019;Transici¢n;2/10/2019;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;Puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;COLOR UPC;UPC;;34;
2019;Transici¢n;2/10/2019;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;Puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;DBO;mg/L;;0.9;
2019;Transici¢n;2/10/2019;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;Puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;DQO;mg/L;;21.8;
2019;Transici¢n;2/10/2019;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;Puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;DUREZA;mg CaCO3/L;;26.2;
2019;Transici¢n;2/10/2019;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;Puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;NITRATOS;mg NO3-N/L;;0.14;
2019;Transici¢n;2/10/2019;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;Puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;NITRITOS;mg NO2-N/L;;0.019;
2019;Transici¢n;2/10/2019;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;Puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;ORTOFOSFATOS;mg PO4-P/L;;0.11;
2019;Transici¢n;2/10/2019;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;Puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;SST;mg/L;;16.7;
